,User-ID,ISBN,Book-Rating
94488,21102,0156027321,10
94545,21128,0440241073,10
94552,21141,006101351X,8
94686,21213,0060930535,6
94707,21229,0060502258,7
94715,21229,0140293248,9
94718,21229,0316769487,7
94796,21246,0345353145,9
94815,21252,0142001740,9
95122,21257,044023722X,8
95137,21264,0440234743,5
95138,21264,0743418174,6
95292,21345,0316666343,10
95410,21364,0060928336,9
95430,21364,0312291639,6
95712,21402,0446310786,10
95719,21404,0060928336,7
95754,21404,0375707972,9
95827,21404,0971880107,3
95840,21406,0312195516,6
95847,21407,0440222656,6
95852,21420,0316601950,7
95872,21450,0679781587,9
95966,21484,059035342X,9
96008,21494,0786868716,9
96100,21568,0375727345,8
96128,21576,0060502258,8
96132,21576,0060928336,7
96171,21576,0345443284,7
96184,21576,0375727345,8
96192,21576,0385484518,8
96216,21576,0446310786,8
96262,21576,0671003755,8
96297,21576,0786868716,7
96350,21589,0316666343,10
96432,21618,0671027360,8
96454,21627,0446606812,8
96551,21659,044021145X,10
96554,21659,0440214041,10
96559,21659,0440225701,10
96560,21659,0440226430,8
96569,21659,044651652X,10
96687,21660,0385504209,9
96709,21683,0316666343,9
96781,21726,0316666343,10
96816,21765,0679781587,9
96818,21773,0316666343,9
96865,21777,0440213525,8
96871,21788,0060928336,8
96873,21789,0375727345,8
96924,21840,0743418174,9
96928,21852,0679781587,8
96978,21870,0060976845,7
96983,21870,059035342X,9
97000,21875,0345417623,8
97022,21876,0060930535,10
97027,21888,044021145X,10
97031,21894,0786868716,9
97032,21895,0345337662,6
97051,21903,0316284955,5
97057,21903,0440226430,7
97173,21982,0316666343,10
97181,22012,0316284955,7
97188,22012,0971880107,3
97313,22045,0345417623,10
97316,22045,044023722X,10
97388,22074,0060502258,9
97389,22074,0060930535,9
97392,22074,0312195516,9
97414,22074,0440214041,8
97415,22074,0440221471,7
97417,22074,0440236673,7
97418,22074,044023722X,9
97434,22074,0679781587,10
97438,22074,1400034779,9
97637,22164,0060928336,9
97645,22167,0312291639,7
97739,22221,0446672211,8
97741,22228,0385504209,5
97773,22252,0312278586,1
97790,22252,0679781587,6
97882,22338,0385504209,10
97889,22338,0743418174,8
97940,22365,0060928336,9
97976,22365,0446310786,10
98017,22391,0345443284,8
98025,22403,0385504209,9
98158,22464,0452282152,8
98164,22473,0440226430,8
98264,22521,0316769487,2
98296,22521,0452282152,9
98329,22532,067976402X,9
98400,22605,0375727345,7
98411,22614,0743418174,7
98456,22625,0060930535,9
98471,22625,0142001740,9
98497,22625,0316601950,10
98498,22625,0316666343,10
98501,22625,0316769487,10
98514,22625,0345443284,10
98524,22625,0375706771,10
98525,22625,0375727345,9
98534,22625,0385484518,10
98594,22625,059035342X,10
98611,22625,067976402X,10
98613,22625,0679781587,10
98645,22625,0786868716,9
98725,22650,0156027321,8
98749,22688,059035342X,7
98867,22780,0440226430,9
98906,22813,0440214041,10
98907,22813,044022165X,9
98931,22818,0312195516,9
98972,22818,059035342X,10
99142,22888,0679781587,10
99197,22912,0345337662,6
99254,22936,044021145X,10
99256,22936,0440241073,9
99257,22936,059035342X,10
99266,22961,0671021001,3
99373,23021,0971880107,10
99382,23032,044023722X,8
99552,23128,0060976845,7
99553,23128,0312291639,7
99617,23181,059035342X,10
99618,23182,0060930535,8
99733,23280,0345361792,10
100073,23296,0971880107,6
100116,23341,0312291639,6
100122,23353,044021145X,9
100185,23408,0385504209,5
100276,23491,0440222656,7
100368,23511,0440213525,10
100369,23511,0440220602,10
100370,23511,0440221471,10
100371,23511,0440234743,8
100491,23556,0060928336,10
100529,23571,0312195516,10
100537,23571,0345370775,10
100554,23571,0385484518,10
100700,23583,0316284955,10
100722,23619,0312278586,6
100903,23664,059035342X,10
100906,23664,0804106304,7
100936,23680,0316284955,5
101050,23699,0060930535,10
101052,23699,0142001740,9
101087,23703,0440222656,8
101102,23712,0440226430,8
101480,23768,0316666343,7
102563,23768,0743418174,7
103063,23848,059035342X,10
103064,23848,0671021001,7
103126,23871,0786868716,10
103225,23872,0345337662,9
103228,23872,0345361792,6
103305,23872,0440211727,9
103320,23872,0446606812,7
103662,23881,044021145X,5
103675,23896,006101351X,8
104190,23902,0345361792,10
104194,23902,0345370775,7
104322,23902,044021145X,5
104330,23902,0440220602,5
104332,23902,044023722X,6
104336,23902,0446310786,7
105214,23933,0743418174,7
105280,23953,0316666343,5
105282,23958,0316666343,8
105294,23966,0375707972,8
105446,24082,0385504209,9
105469,24090,0142001740,9
105478,24090,067976402X,7
105522,24144,0345417623,8
105618,24180,0312291639,8
105659,24186,0440206154,9
105739,24188,0971880107,1
105889,24194,0446310786,8
106092,24215,059035342X,9
106103,24220,044023722X,9
106123,24261,0971880107,6
106129,24278,0345417623,7
106163,24314,044023722X,8
106170,24325,0385504209,8
106233,24379,0671003755,8
106302,24394,0804106304,8
106331,24427,0316769487,3
106334,24427,044022165X,7
106357,24433,0060930535,9
106370,24433,0316666343,8
106374,24433,0345361792,9
106681,24525,044023722X,7
106931,24558,0743418174,8
106989,24591,0312291639,8
107027,24621,0316666343,7
107086,24627,0140293248,5
107099,24627,044651652X,6
107202,24642,0312195516,4
107234,24664,0971880107,8
107434,24746,0316666343,7
107511,24771,0345417623,10
107561,24790,0345443284,8
107579,24824,0312195516,5
107988,24921,0440225701,9
108154,24921,0671021001,8
108336,24926,0671021001,10
108342,24932,0743418174,10
108434,24934,0060930535,8
108685,24960,0440236673,5
108737,24995,0671027360,9
108886,25103,0743418174,6
108904,25109,0316666343,9
108957,25131,0345443284,8
109127,25170,0316666343,8
109166,25216,0312291639,7
109177,25216,0671021001,6
109288,25253,0671003755,9
109292,25253,0679781587,10
109572,25395,044021145X,9
109574,25395,0440214041,10
109576,25395,0440221471,10
109616,25403,0671003755,5
109620,25405,0671003755,6
109954,25409,0743418174,10
110048,25410,0345417623,9
110267,25456,0385484518,10
110352,25500,0060928336,8
110524,25545,0375727345,7
110579,25583,044023722X,10
110602,25583,0971880107,2
110742,25601,0671027360,8
110905,25606,0316666343,10
110916,25616,0385504209,8
111039,25656,0440213525,10
111182,25711,0060928336,8
111183,25711,0312278586,5
111332,25813,0440206154,7
111354,25827,0316666343,7
111402,25850,0312195516,10
111436,25854,0446672211,8
111509,25893,0971880107,8
111586,25919,0345370775,9
111610,25919,059035342X,8
111629,25930,0375727345,5
111657,25937,0316666343,9
111659,25942,0140293248,8
111700,25966,0804106304,8
112035,25981,0440236673,5
112058,25981,0446606812,5
112480,25996,0786868716,6
112490,26017,1400034779,8
112493,26025,006101351X,10
112546,26057,0312278586,10
112547,26057,0345370775,9
112554,26057,0385484518,10
112565,26057,0452282152,8
112632,26084,0440222656,5
112636,26084,0446310786,5
112647,26084,059035342X,9
112659,26084,0671021001,5
112884,26143,0060502258,7
112930,26151,0446672211,8
113011,26190,059035342X,9
113066,26209,0316666343,8
113092,26231,0440241073,6
113125,26240,0345337662,7
113126,26240,0345370775,6
113151,26240,0440234743,5
113213,26249,044023722X,8
113382,26371,0440221471,8
113401,26371,0971880107,5
113406,26374,0345361792,10
113408,26374,0446605239,5
113438,26402,0679781587,5
113679,26487,0060976845,10
113735,26508,0060930535,9
113737,26508,0375727345,5
114111,26517,0316601950,5
114117,26517,0375727345,7
114204,26534,0312195516,9
114981,26538,0316601950,8
114984,26538,0375706771,8
115011,26540,0060928336,8
115139,26544,0312195516,9
115236,26544,0345443284,5
115747,26544,0446672211,5
115837,26544,0452282152,10
116558,26548,0316666343,9
117169,26598,0060976845,9
117172,26598,0312195516,9
117210,26611,0375707972,4
117211,26611,0375727345,6
117315,26621,0060928336,7
117390,26621,0671027360,9
117395,26621,0743418174,7
117537,26706,0971880107,3
117699,26756,044022165X,7
117778,26806,0971880107,9
117780,26813,0060976845,10
117920,26823,0786868716,9
117972,26836,0440206154,7
118044,26883,0156027321,7
118221,26910,0671027360,10
118316,26979,0971880107,2
118544,27140,0679781587,10
118625,27160,0060976845,5
118628,27161,0446606812,9
118631,27168,0345337662,7
118886,27265,0452282152,10
118910,27283,0312291639,6
118964,27317,0375707972,7
119004,27349,0316769487,10
119009,27352,0060930535,10
119142,27399,0446610038,7
119263,27462,0446605239,8
119385,27472,0060928336,10
119399,27472,0316284955,7
119400,27472,0316666343,10
119444,27472,044021145X,8
119455,27472,0446310786,10
119458,27472,0446605239,7
119459,27472,0446610038,8
119512,27472,067976402X,8
119571,27518,0440226430,8
119590,27538,0440214041,8
119708,27557,0312195516,9
119711,27560,0345370775,7
119738,27592,0316666343,8
120419,27647,0385504209,3
120526,27647,1400034779,8
120661,27684,0440234743,9
121074,27799,0316666343,7
121164,27812,059035342X,8
121344,27870,006101351X,9
121389,27875,0446672211,8
121435,27878,0671003755,8
121473,27891,0679781587,10
121623,27956,0312278586,6
121664,27996,0671021001,7
121679,28016,0060928336,8
121681,28016,0060976845,5
121741,28056,0316601950,7
121855,28091,044023722X,8
121858,28091,0971880107,2
121873,28096,044021145X,7
121874,28096,0440213525,6
121894,28117,0312195516,7
121896,28123,0440234743,9
121897,28123,044023722X,9
121919,28139,0446606812,1
121942,28144,0440206154,9
121943,28144,0440236673,5
121944,28144,044023722X,2
121956,28150,0156027321,9
121988,28177,0060930535,10
121990,28177,0060976845,5
121993,28177,006101351X,9
122002,28177,0156027321,9
122004,28177,0312291639,8
122016,28177,0375707972,6
122018,28177,0375727345,10
122022,28177,0385484518,9
122094,28203,0440241073,7
122211,28204,0316666343,9
122611,28204,0671027360,10
122715,28204,0804106304,9
122796,28216,0385504209,9
122807,28222,0312278586,8
122809,28222,0345417623,9
122823,28222,0786868716,10
122860,28255,044021145X,8
122878,28255,0671003755,4
122922,28257,0385484518,10
122935,28262,0971880107,8
122939,28269,0316666343,8
122958,28289,0316666343,9
122959,28289,0385504209,10
123262,28366,0440222656,9
123423,28463,0446606812,8
123431,28477,0446310786,10
123450,28481,0671003755,5
123460,28486,0446605239,9
123565,28495,0060928336,8
123588,28523,0060928336,10
123631,28523,0312278586,10
124097,28539,0140293248,6
124102,28539,0786868716,7
124114,28548,0671003755,7
124213,28591,0316769487,10
124630,28591,0971880107,6
124660,28592,0316666343,8
124714,28594,059035342X,9
124833,28619,0385484518,5
124843,28619,044651652X,10
124874,28619,0679781587,3
124960,28634,0316666343,10
124962,28634,0345370775,9
125006,28634,0440206154,10
125008,28634,044021145X,10
125009,28634,0440211727,10
125010,28634,0440214041,10
125011,28634,0440220602,10
125012,28634,0440221471,10
125019,28634,044023722X,9
125024,28634,044651652X,10
125136,28647,0743418174,9
125143,28658,0316666343,10
125395,28667,0345370775,3
125469,28705,0385504209,10
125470,28705,0786868716,9
125482,28731,0316601950,5
125517,28735,0971880107,6
125555,28762,0060502258,6
125611,28800,0971880107,7
125616,28804,0971880107,6
125694,28865,0385504209,10
125710,28865,0671027360,9
125774,28884,006101351X,6
125790,28897,0743418174,8
125797,28899,0446610038,9
125960,28938,0971880107,6
126294,29101,0440241073,8
126504,29123,0671021001,7
126512,29131,0345417623,10
126546,29141,0060930535,8
126594,29189,0671027360,9
126676,29209,0446610038,5
126693,29209,0452282152,10
126711,29209,0671027360,7
126788,29259,0060502258,7
126820,29259,0142001740,10
126871,29259,0345337662,10
126875,29259,0345370775,5
126968,29259,044021145X,9
127043,29259,0452282152,9
127413,29279,0312278586,6
127630,29419,0446606812,8
127658,29424,0375727345,6
127768,29512,0345370775,9
127799,29526,0312195516,10
127940,29539,0345353145,8
127941,29539,0345370775,7
127978,29570,0316769487,10
128063,29677,059035342X,10
128079,29694,0971880107,2
128084,29700,0316284955,7
128104,29702,0971880107,5
128215,29805,0452282152,8
128394,29855,0316601950,8
128395,29855,0316666343,9
128537,29855,044651652X,9
128851,29867,0312195516,10
128901,29895,0312195516,9
129111,29944,0671003755,9
129196,29981,0446310786,7
129306,30035,0440214041,7
129372,30052,0671003755,5
129535,30081,0140293248,8
129543,30081,0375727345,6
129612,30094,0743418174,8
129816,30182,0804106304,8
129861,30217,0375706771,7
130060,30267,0440220602,10
130293,30276,0316601950,6
130617,30276,0385504209,8
130670,30276,0446610038,8
130851,30276,0804106304,6
131012,30316,0452282152,7
131066,30324,0316666343,10
131130,30336,0060976845,3
131226,30407,0316284955,8
131260,30414,0345361792,9
131273,30426,0446672211,7
131331,30445,0446605239,8
131400,30471,0452282152,6
131417,30486,0312195516,5
131463,30487,0312195516,8
131542,30487,0440220602,7
131546,30487,0440225701,6
131548,30487,044023722X,8
131640,30487,0743418174,8
131668,30489,0446310786,10
131669,30491,059035342X,10
132047,30511,0156027321,9
132175,30511,0452282152,7
132389,30531,044021145X,10
132391,30531,0440213525,10
132418,30533,0060930535,8
132599,30533,0440226430,7
132600,30533,0440234743,6
132700,30533,059035342X,9
132711,30533,0671003755,7
132807,30533,0804106304,8
133024,30594,0345417623,10
133026,30594,044023722X,5
133062,30610,044651652X,10
133067,30623,0312195516,7
133075,30629,044022165X,9
133149,30667,0440206154,10
133216,30711,0060502258,8
133489,30711,0446672211,8
134123,30735,0060502258,8
134157,30735,0312195516,10
134206,30735,0385484518,10
134308,30735,059035342X,10
134315,30735,0671021001,8
134533,30749,0345443284,7
134558,30764,0312195516,6
134589,30770,0156027321,8
134592,30770,0316666343,7
134811,30806,0804106304,8
135231,30854,0440225701,8
135236,30854,0671003755,7
135259,30865,067976402X,9
135262,30875,0060976845,9
135269,30887,0142001740,10
135283,30887,0679781587,9
135353,30898,0446605239,4
135448,30925,0345361792,7
135457,30925,0786868716,6
135477,30939,044022165X,10
135522,30968,044023722X,8
135570,30972,0060928336,10
135597,30972,0316601950,9
135625,30972,0375707972,8
135684,30972,044021145X,8
135698,30972,0440222656,8
135712,30972,044023722X,9
135743,30972,0446606812,6
135886,30972,0971880107,1
135985,30985,0440214041,8
136036,30994,0060930535,10
136050,30994,0345417623,10
136055,30994,0375707972,9
136061,30994,044021145X,10
136070,30994,044023722X,9
136097,30994,067976402X,10
136119,31006,0312291639,7
136256,31021,0440214041,7
136573,31078,059035342X,8
136824,31147,0316284955,8
136845,31158,0142001740,8
136847,31158,0312195516,8
136848,31158,0312291639,7
136849,31158,0316284955,8
136853,31158,0446672211,9
136855,31158,0743418174,9
136856,31158,1400034779,4
136894,31185,044022165X,9
137139,31249,0440214041,6
137154,31252,0385504209,10
137279,31299,0440213525,8
137280,31299,0440234743,10
137761,31315,0375727345,9
137946,31315,0440214041,6
137962,31315,0440234743,10
138674,31332,044651652X,7
138953,31391,0671003755,10
138964,31391,0743418174,10
139017,31393,0060930535,8
139020,31393,006101351X,8
139024,31393,0140293248,6
139025,31393,0142001740,8
139030,31393,0345361792,10
139036,31393,0375706771,8
139071,31393,059035342X,10
139179,31412,0440241073,9
139180,31412,0446672211,7
139181,31412,0671027360,9
139210,31424,0345370775,5
139227,31434,0060930535,8
139230,31434,067976402X,7
139231,31435,0312195516,9
139508,31471,044022165X,10
139619,31541,0060928336,5
139636,31551,0060930535,9
139805,31556,0316769487,5
140099,31556,0446310786,10
140181,31556,0452282152,8
140296,31556,059035342X,8
140768,31560,0440234743,6
140829,31594,044651652X,5
141029,31620,0345417623,7
141098,31652,0671027360,9
141207,31683,044651652X,10
141210,31688,0345361792,10
141223,31688,0804106304,9
141399,31816,0060502258,7
141423,31818,0440211727,8
141610,31826,0385504209,10
142013,31826,0971880107,1
142300,31846,067976402X,10
142347,31846,1400034779,9
142381,31860,0312291639,6
142394,31860,1400034779,7
142418,31889,0345370775,8
142487,31904,0316666343,7
142636,31919,0804106304,9
142653,31922,059035342X,10
142678,31948,0440213525,8
142698,31950,044651652X,9
142912,32003,0345417623,8
142955,32028,0452282152,7
142996,32036,006101351X,4
143001,32036,0440225701,6
143051,32049,0385504209,7
143066,32057,0671003755,9
143118,32087,067976402X,10
143121,32089,0446310786,7
143261,32122,0446672211,9
143385,32148,0345417623,3
143390,32148,0375706771,9
143403,32148,0446606812,9
143434,32154,0440226430,4
143460,32179,0316769487,4
143479,32188,0345417623,8
143491,32188,0671027360,10
143573,32195,0316666343,7
143589,32195,0345370775,7
144348,32219,1400034779,7
144370,32239,0440214041,8
144387,32250,0060928336,8
144399,32250,0312195516,9
144511,32275,0786868716,8
144569,32329,0971880107,6
144580,32348,0440226430,7
144639,32417,067976402X,5
144753,32440,0142001740,9
144755,32440,0156027321,9
144844,32440,0375727345,8
144902,32440,0446606812,6
144926,32440,0452282152,9
145274,32516,0440211727,8
145278,32516,0440241073,8
145287,32516,0671027360,9
145302,32524,0440225701,9
145315,32530,067976402X,6
145485,32599,0440206154,8
145518,32627,006101351X,8
